Timestamp,O1,Oz,O2,PO3,PO4,TP7,TP8,Fz
0.0,3.126388037344441e-12,-5.684341886080801e-13,-1.5347723092418164e-12,-4.490630090003833e-12,8.526512829121202e-13,6.821210263296962e-12,9.094947017729282e-13,1.1368683772161603e-12
0.003999999999999999,-25.77881475414938,-44.80281163447296,-33.01631666605351,-24.78761402815627,-41.222192189394036,-7.882558089777945,-11.354319044020372,-7.914727503708491
0.007999999999999998,-44.08681888548807,-77.13184711028458,-56.988843451273226,-42.12137957371732,-71.74625411716005,-13.299440202581422,-19.338168730211805,-13.630172583387889
0.011999999999999997,-50.80999213723578,-89.96024666760798,-66.83148271224161,-47.85763712380117,-85.5198981610043,-14.790923057315354,-22.01485349447489,-15.838684174869854
0.015999999999999997,-46.81798786635375,-84.39007040697862,-63.353132357635616,-42.79197070408895,-83.4207733757325,-12.41766689951669,-19.5978357340789,-14.585924713932059
0.019999999999999997,-37.09889769617928,-68.32583486213315,-52.27628391182628,-31.851992315886207,-72.12646587104416,-7.574230707054426,-14.1373949483758,-11.10778416760877
0.023999999999999994,-27.965957447264827,-52.02029119175768,-40.993081494518606,-21.379019042599452,-60.326125732966915,-2.2417466886249713,-8.411962167886259,-7.187685922407354
0.027999999999999994,-23.940294408213276,-43.0512966916437,-34.95591057582101,-16.05296571828393,-54.464414700903205,1.8851881231653351,-4.699567730969534,-4.427451657987831
0.031999999999999994,-25.960559370930525,-43.394966429680494,-35.62372823524123,-17.077688518664274,-56.28095530560003,3.9485688775932886,-4.068505918237804,-3.793912559875025
0.03599999999999999,-31.722547991432293,-49.87564686751767,-40.85502375143881,-22.425001212229404,-63.21402264841893,3.9396563412748264,-6.442208221103101,-5.607792598655806
0.039999999999999994,-37.679510741797,-57.235952489672,-47.13774725868632,-28.703161361119385,-70.99440716928123,2.2930846015166253,-11.199410031592947,-9.811050148146592
0.04399999999999999,-41.320030725538174,-61.64020778782924,-52.02125178984187,-33.33430721024024,-76.54533778576106,-0.5821985579148077,-17.74823069242649,-16.189380991850953
0.04799999999999999,-42.38782526260104,-62.542413618481135,-55.2746219094704,-35.759312850519734,-79.44742630405688,-4.505407022885038,-25.65057355349404,-24.331754559534033
