Timestamp,O1,Oz,O2,PO3,PO4,TP7,TP8,Fz
0.0,3.808509063674137e-12,1.0800249583553523e-12,4.007461029686965e-12,8.640199666842818e-12,2.1032064978498966e-12,5.9117155615240335e-12,-5.684341886080801e-13,1.0800249583553523e-12
0.004,-18.2555412185867,-27.38025545272461,-19.487122693600725,-13.274949543833714,-26.53930953260351,-7.281070124343273,-7.644519316059586,-3.509477108528017
0.008,-31.287735296850485,-46.74121426174895,-32.94184318068122,-23.309516344009012,-44.92020414866201,-12.992576026718211,-12.02337469014617,-5.435552864407327
0.012,-36.30254020731189,-53.74539814346639,-37.16675276247196,-28.38466309514456,-50.75916003181982,-16.350023678635125,-11.642601921373853,-5.111759700194227
0.016,-34.07776088184238,-49.49798149160847,-33.1221294993349,-28.97896774582148,-45.21655185198506,-17.676988787563914,-7.513490486569822,-3.1531028094847784
0.02,-28.25013839608158,-39.54408565776441,-25.090875583965754,-27.251099970589053,-33.912756680502525,-18.084762585452722,-2.4616022302556075,-1.0621061964728256
0.024,-23.2142437083877,-30.72850198214138,-18.226843870826343,-25.665485676455774,-23.68336210484398,-18.712555704959414,0.5467827548912965,-0.3359987815773593
0.028,-21.871139747212965,-27.736896095739667,-15.935157664345553,-25.60692245352027,-19.0878095448152,-20.00999715860746,0.04831685124929663,-1.6268334505743383
0.032,-24.447691167564187,-31.174279362074458,-18.525509493347016,-26.78896192430841,-20.601193838427605,-21.5160471729929,-3.2766169066086377,-4.469138873510474
0.036000000000000004,-28.927024746531856,-38.04533711463699,-23.731620717979155,-27.754452836001406,-25.306314034215035,-22.26199520573357,-7.289145091275486,-7.703064759837275
0.04,-32.65039464345887,-44.094682799089924,-28.57534041959616,-27.08379158047262,-29.404599308114598,-21.521826444326052,-9.905098007312176,-10.272688726806962
0.044,-33.99013236633243,-46.420957540069764,-31.28311321406798,-24.485189520651033,-30.805923151921974,-19.401962181388512,-10.439881197076375,-11.863877574966068
0.048,-33.09829058637263,-44.86018218077618,-32.113783061463806,-21.077525971241357,-30.24110794566255,-16.86460142248609,-9.949525673884239,-12.968273027567193
0.052000000000000005,-31.416795127969635,-41.53207995151621,-32.74793341506958,-18.713332458997343,-30.384682730045455,-15.179187479705433,-10.4128418592897,-14.375887270188741
0.056,-30.42241077409517,-39.09010097222932,-34.8135765957534,-18.791964968710715,-33.73848795974922,-15.141013849604064,-13.327217732452198,-16.4754777070778
0.06,-30.51837784985571,-38.9295530059008,-38.621918801173535,-21.336583700746985,-40.74773748499484,-16.54985301064869,-18.629218620619156,-18.85311512196546
0.064,-30.792822180227063,-40.428056804069286,-42.902717812670716,-24.920418648423777,-49.31637033203205,-18.280915077862687,-24.6105717729439,-20.471141975162936
0.068,-29.760522329558114,-41.58872798393486,-45.66921653707382,-27.51167728146862,-55.993650167887864,-18.925498167548312,-28.872254165969764,-20.320976981785577
0.07200000000000001,-26.54965400177997,-40.54804114155945,-45.58071441245514,-27.72317754047691,-58.03123050342285,-17.630561839097936,-29.721945180533453,-18.11818542061519
0.076,-21.7185588416055,-36.91944577366655,-42.880406186010504,-25.70224303917439,-55.00913953277171,-14.643486032250507,-27.160546163241463,-14.582519519853463
0.08,-17.15193506185574,-32.13595982173496,-39.3073028687254,-23.12578810309543,-49.05881035760328,-11.231372417204739,-22.87304744137009,-11.110865585339411
0.084,-15.04393237226438,-28.574373365493216,-37.00796735493748,-22.257464346352492,-43.542528210962956,-9.003128864395308,-19.248718577044656,-9.018770787226373
0.088,-16.599143499301363,-28.089491415017903,-37.18546649571522,-24.624135103244896,-41.07940624173074,-9.035313728270012,-18.051862018457655,-8.823506619445993
0.092,-21.267177256954994,-30.905300049405867,-39.35540177917653,-30.09614490843279,-42.137195858966834,-11.31810611703088,-19.534904754591537,-10.020732291977481
0.096,-26.964050382812644,-35.50243183166987,-41.65756822214439,-36.890616479386495,-44.97046200722437,-14.822708279731444,-22.462483028322765,-11.468530916316581
0.1,-31.129091443819277,-39.50459359357802,-41.996152731918215,-42.47777922281978,-46.83641016451986,-18.11698168928632,-24.951663664883142,-12.115118755142504
0.10400000000000001,-31.991576469348132,-40.93754783086024,-39.260642135781666,-44.85496872175884,-45.62301412670604,-20.137551754055664,-25.560704499961844,-11.61954150680225
0.108,-29.33962511693707,-39.140441428803996,-33.92134715311357,-43.48283824475965,-40.933793173414074,-20.67215980252331,-23.992619184418515,-10.496036953946827
0.112,-24.433125504939028,-34.90328822207891,-27.702595500712363,-39.40317204017657,-34.098210527156226,-20.308882012389745,-21.074122979661638,-9.730750318211875
0.116,-19.203474206315775,-29.88073388574759,-22.597982715124942,-34.53908023602298,-27.25680599939753,-19.93664644170906,-18.12418110028733,-10.144214517289583
0.12,-15.271268737497792,-25.728662875512214,-19.868526050709534,-30.64000071347874,-22.20466298215939,-20.13519313068406,-16.178672039872083,-11.907723646386842
0.124,-13.286230891449236,-23.402638433268066,-19.548395044970775,-28.4398579228141,-19.634556038774377,-20.81607679201244,-15.540123202828454,-14.490575276111855
0.128,-12.882392019512821,-22.947504251831447,-20.670271075639164,-27.466621393831986,-19.142339754548686,-21.315564428506036,-15.85534482755736,-17.02201364919972
