Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
26874.8130009,27605.01,15959.98,13512.99,15397.79,16620.07,39720.97,25771.29,52210.72
26874.817000900002,27621.51,16014.29,13469.89,15378.05,16644.15,39725.02,25756.31,52205.14
26874.821000900003,27603.58,15982.01,13449.15,15376.05,16606.0,39741.0,25758.22,52225.98
26874.8250009,27571.68,15907.53,13474.7,15393.16,16558.51,39744.38,25770.76,52244.48
26874.8290009,27574.11,15890.27,13522.58,15410.81,16565.04,39736.18,25784.3,52241.24
26874.833000900002,27607.49,15960.93,13520.29,15397.07,16619.4,39720.54,25775.63,52216.35
26874.837000900003,27622.66,16012.19,13473.99,15375.14,16638.47,39728.03,25758.27,52209.19
26874.8410009,27603.53,15973.52,13448.72,15371.04,16596.56,39748.05,25759.6,52227.46
26874.8450009,27571.59,15897.09,13472.61,15388.54,16545.68,39757.59,25775.72,52244.0
26874.8490009,27563.86,15873.53,13510.9,15399.6,16544.68,39742.67,25781.06,52234.56
26874.853000900002,27596.19,15945.29,13507.65,15384.96,16602.18,39722.26,25772.81,52207.81
26874.857000900003,27617.03,16001.13,13463.31,15367.18,16626.69,39727.12,25762.37,52207.48
26874.8610009,27596.62,15965.13,13440.09,15365.98,16586.97,39744.33,25766.42,52230.27
26874.8650009,27559.47,15886.17,13457.92,15376.14,16532.14,39747.43,25770.38,52243.33
26874.869000900002,27545.46,15854.89,13490.15,15384.49,16527.94,39730.03,25773.91,52229.12
26874.873000900003,27574.78,15922.64,13485.58,15372.28,16584.54,39708.0,25755.5,52196.56
26874.8770009,27593.52,15976.86,13437.89,15348.15,16603.28,39704.85,25733.76,52182.01
26874.8810009,27574.02,15940.62,13412.43,15342.0,16560.89,39714.53,25723.75,52194.17
26874.8850009,27536.92,15859.99,13430.5,15354.11,16503.34,39716.25,25727.8,52204.0
26874.8890009,27532.53,15837.62,13471.08,15372.61,16508.63,39702.56,25731.81,52198.32
26874.8930009,27578.64,15923.79,13482.76,15372.33,16584.02,39693.26,25737.72,52182.49
26874.8970009,27612.36,15995.36,13455.11,15364.46,16627.27,39706.52,25743.63,52196.03
26874.9010009,27598.48,15972.09,13444.71,15372.85,16602.09,39731.08,25759.41,52231.32
26874.9050009,27566.53,15900.76,13472.03,15390.35,16557.12,39739.99,25778.44,52254.16
26874.9090009,27568.73,15883.35,13515.47,15408.23,16564.04,39731.46,25795.8,52251.82
26874.9130009,27604.63,15961.03,13518.57,15400.55,16627.6,39718.97,25789.07,52227.93
26874.9170009,27620.37,16016.1,13473.56,15379.91,16648.1,39723.69,25772.1,52222.02
26874.9210009,27600.72,15981.25,13449.86,15378.19,16605.09,39738.95,25773.39,52240.9
26874.9250009,27570.54,15904.14,13470.46,15397.36,16550.92,39749.39,25787.88,52259.02
26874.9290009,27565.15,15878.2,13507.94,15410.09,16550.35,39738.42,25796.08,52247.91
26874.9330009,27594.81,15947.3,13503.12,15396.74,16610.96,39722.88,25783.92,52221.26
26874.9370009,27607.68,15996.84,13453.44,15370.99,16627.84,39724.4,25763.66,52213.77
26874.9409009,27584.75,15962.46,13429.12,15368.56,16585.88,39742.95,25762.08,52232.46
26874.9449009,27553.51,15889.6,13453.25,15386.25,16536.29,39750.53,25771.14,52246.53
26874.948900900003,27548.89,15866.47,13494.3,15397.41,16537.76,39737.23,25782.54,52232.8
26874.9529009,27578.64,15936.33,13493.54,15381.53,16596.56,39715.77,25770.86,52204.38
26874.9569009,27595.48,15991.93,13449.91,15360.79,16625.31,39722.64,25750.26,52203.71
26874.9609009,27577.07,15959.65,13427.64,15358.21,16585.83,39738.71,25757.03,52224.31
26874.964900900002,27557.47,15891.94,13461.83,15379.76,16543.34,39745.62,25781.21,52244.0
26874.9689009,27548.84,15868.24,13506.22,15393.35,16546.3,39732.89,25790.12,52229.79
26874.9729009,27577.83,15940.95,13505.03,15382.01,16608.67,39717.11,25769.14,52203.42
26874.9769009,27598.58,15999.51,13463.45,15363.93,16635.56,39720.73,25753.93,52200.42
26874.980900900002,27586.75,15971.71,13444.04,15367.8,16601.37,39740.28,25756.27,52226.31
26874.984900900003,27559.24,15897.04,13466.69,15387.11,16550.54,39747.58,25769.62,52245.19
26874.9889009,27555.66,15874.53,13505.98,15402.99,16548.59,39737.37,25775.1,52237.71
26874.9929009,27591.9,15951.44,13507.65,15396.79,16608.19,39722.35,25765.85,52215.25
26874.9969009,27609.97,16007.85,13467.17,15376.71,16631.27,39730.79,25751.4,52207.24
26875.000900900002,27592.33,15975.91,13442.9,15372.23,16590.74,39746.48,25750.69,52231.37
26875.0049009,27563.86,15902.62,13466.79,15388.25,16542.2,39754.06,25769.05,52251.54
26875.0089009,27560.48,15878.77,13506.6,15400.94,16540.39,39740.95,25779.44,52240.85
26875.0129009,27590.66,15947.73,13501.22,15385.44,16593.89,39720.92,25763.37,52210.77
26875.0169009,27605.44,15999.65,13452.48,15365.17,16611.77,39722.11,25739.34,52202.37
26875.0209009,27584.99,15964.65,13426.83,15365.55,16569.9,39738.8,25746.63,52224.5
26875.0249009,27548.46,15886.69,13451.05,15380.43,16521.07,39747.82,25768.38,52241.86
26875.0289009,27546.93,15867.19,13494.54,15393.21,16525.84,39740.85,25773.43,52228.74
26875.032900899998,27578.88,15939.91,13493.97,15378.72,16589.45,39721.02,25760.08,52197.41
26875.0369009,27592.38,15997.84,13451.77,15355.64,16618.97,39720.25,25754.03,52193.08
26875.0409009,27568.77,15961.36,13425.92,15347.01,16580.39,39734.27,25757.36,52214.25
26875.0449009,27538.45,15883.83,13447.86,15359.07,16532.95,39738.61,25768.9,52230.84
