Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
26665.2600009,27895.36,16579.44,13785.08,15394.74,16787.67,39935.55,26030.16,51654.73
26665.264000900002,27926.26,16659.69,13764.1,15380.58,16835.69,39925.1,26020.01,51633.75
26665.268000900003,27913.14,16648.34,13731.15,15368.65,16807.51,39935.26,26014.86,51646.0
26665.2720009,27876.24,16569.9,13729.24,15374.66,16745.76,39948.13,26026.63,51669.41
26665.2760009,27862.46,16517.74,13761.52,15390.78,16725.26,39949.71,26043.47,51676.71
26665.280000900002,27893.78,16576.77,13786.17,15393.31,16787.91,39934.35,26043.32,51656.59
26665.284000900003,27925.11,16659.21,13766.43,15381.15,16842.7,39927.44,26031.64,51642.85
26665.2880009,27912.33,16646.29,13730.62,15370.28,16813.47,39940.98,26025.82,51652.25
26665.2920009,27882.29,16570.76,13728.33,15377.86,16751.82,39955.91,26037.74,51678.9
26665.2960009,27867.8,16521.22,13759.57,15391.88,16729.98,39953.0,26051.52,51683.34
26665.300000900002,27899.03,16582.25,13786.03,15394.02,16791.73,39933.59,26046.42,51653.44
26665.304000900003,27927.93,16663.31,13764.91,15379.43,16844.85,39926.96,26027.73,51631.84
26665.3080009,27915.34,16652.3,13730.1,15370.56,16820.05,39940.7,26022.25,51647.86
26665.3120009,27884.01,16575.62,13724.61,15378.52,16760.83,39952.43,26033.79,51672.18
26665.316000900002,27870.47,16521.74,13753.37,15392.16,16735.56,39951.23,26048.19,51673.85
26665.320000900003,27900.84,16579.68,13780.55,15392.69,16795.35,39933.83,26043.9,51648.05
26665.3239009,27930.98,16661.36,13763.62,15377.57,16850.38,39926.25,26028.87,51633.7
26665.3279009,27917.2,16646.43,13727.95,15364.36,16823.29,39936.45,26022.39,51646.19
26665.3319009,27883.01,16564.9,13722.14,15370.04,16757.44,39950.66,26028.68,51666.22
26665.335900899998,27865.13,16512.06,13753.03,15384.58,16731.98,39949.14,26039.17,51670.61
26665.3399009,27903.13,16578.39,13780.31,15392.02,16795.45,39933.4,26034.31,51648.48
26665.3439009,27934.79,16661.69,13757.04,15378.05,16843.13,39928.15,26021.2,51630.22
26665.3479009,27918.39,16646.43,13722.85,15364.6,16813.28,39941.41,26019.77,51641.99
26665.351900899997,27880.24,16566.18,13719.27,15367.18,16748.62,39949.56,26023.77,51664.07
26665.3559009,27865.13,16517.83,13753.7,15383.91,16727.12,39946.32,26042.8,51667.27
26665.3599009,27896.36,16576.53,13780.55,15389.64,16786.77,39929.92,26036.17,51646.29
26665.3639009,27926.16,16658.5,13758.85,15376.19,16838.31,39921.86,26013.57,51627.98
26665.3679009,27913.38,16644.38,13721.85,15363.36,16806.99,39930.21,26005.46,51639.42
26665.371900899998,27882.01,16568.71,13721.47,15370.75,16748.29,39946.8,26019.05,51664.02
26665.3759009,27872.33,16520.79,13756.42,15390.59,16730.17,39949.33,26032.4,51671.8
26665.3799009,27909.0,16578.34,13784.22,15395.21,16790.92,39929.54,26030.02,51644.47
26665.3839009,27932.89,16660.84,13764.91,15378.86,16846.47,39920.62,26017.57,51629.02
26665.3878009,27916.63,16650.01,13728.48,15364.74,16820.0,39932.97,26011.85,51640.99
26665.3918009,27881.1,16566.66,13717.51,15368.7,16752.48,39945.85,26020.91,51658.21
26665.3958009,27866.99,16517.16,13748.41,15383.15,16729.79,39944.22,26033.36,51661.07
26665.3998009,27896.07,16572.86,13774.64,15388.44,16786.96,39924.44,26029.88,51635.32
26665.4038009,27925.78,16654.3,13754.04,15374.42,16838.74,39916.33,26021.53,51621.78
26665.4078009,27913.38,16641.81,13721.04,15360.74,16811.04,39924.72,26013.76,51636.51
26665.4118009,27879.86,16565.61,13717.37,15365.55,16750.86,39942.46,26023.58,51663.6
26665.4158009,27865.75,16514.02,13747.5,15378.57,16726.64,39941.74,26033.6,51668.84
26665.4198009,27897.17,16575.48,13772.3,15383.77,16785.67,39923.91,26035.12,51642.14
26665.4238009,27924.83,16658.4,13753.37,15368.37,16839.46,39915.52,26019.86,51624.45
26665.4278009,27916.58,16648.15,13720.75,15359.83,16815.43,39927.39,26011.9,51636.75
26665.4318009,27880.24,16565.52,13715.7,15361.74,16748.62,39938.65,26021.39,51657.92
26665.4358009,27862.46,16511.87,13748.31,15377.14,16726.31,39934.31,26034.84,51664.5
26665.4398009,27891.64,16567.14,13773.87,15379.76,16782.57,39916.14,26030.45,51638.28
26665.4438009,27922.59,16653.25,13754.89,15364.79,16837.5,39909.03,26013.0,51621.11
26665.4478009,27909.95,16641.52,13718.61,15350.25,16808.18,39920.95,26005.8,51633.32
26665.451800900002,27879.34,16565.66,13718.8,15356.97,16748.72,39937.02,26018.38,51659.3
26665.455800900003,27866.41,16514.26,13753.23,15375.81,16729.45,39937.07,26031.31,51665.46
26665.459800900004,27896.69,16569.14,13775.06,15379.48,16784.29,39920.1,26029.54,51638.04
26665.4638009,27921.63,16647.44,13753.51,15365.36,16837.98,39911.23,26011.47,51620.3
26665.4678009,27909.14,16637.76,13716.51,15354.59,16810.99,39917.47,25999.31,51629.93
26665.471800900003,27869.28,16555.6,13706.97,15354.97,16742.85,39929.78,26008.18,51652.34
26665.475800900003,27858.31,16505.91,13740.49,15373.37,16716.34,39937.88,26025.68,51662.26
26665.4798009,27893.69,16566.85,13767.58,15381.96,16776.52,39923.29,26024.96,51642.9
26665.4838009,27927.55,16654.92,13752.41,15372.18,16836.79,39917.09,26012.95,51627.74
26665.487800900002,27917.96,16648.58,13718.61,15364.31,16811.66,39927.44,26004.7,51639.61
26665.491800900003,27884.73,16571.81,13711.31,15369.42,16745.95,39937.98,26010.33,51661.59
26665.495800900004,27868.8,16523.12,13744.74,15383.58,16725.69,39937.69,26032.64,51670.75
26665.4998009,27900.75,16579.11,13771.44,15386.15,16784.77,39921.38,26029.35,51645.95
26665.5038009,27934.84,16664.75,13753.23,15371.28,16839.27,39910.99,26012.33,51625.78
26665.507800900003,27921.49,16658.02,13720.8,15359.21,16818.14,39924.53,26009.94,51644.76
26665.511800900003,27880.48,16573.62,13713.84,15360.83,16754.87,39938.79,26016.91,51665.07
26665.5157009,27866.94,16519.6,13745.5,15377.67,16730.36,39938.45,26030.54,51668.98
26665.5197009,27899.08,16576.91,13772.54,15383.44,16789.15,39921.24,26029.54,51644.76
26665.5237009,27930.93,16660.98,13750.41,15368.65,16840.51,39911.04,26011.09,51624.21
26665.5277009,27914.53,16648.87,13714.17,15355.78,16811.42,39919.05,26003.55,51636.13
26665.5317009,27878.76,16567.8,13709.74,15361.26,16748.0,39936.83,26014.05,51661.26
26665.5357009,27863.55,16514.73,13739.02,15379.19,16722.11,39940.55,26030.21,51668.94
26665.5397009,27898.7,16577.53,13769.29,15389.73,16782.57,39928.54,26031.93,51650.63
26665.543700899998,27927.35,16660.36,13749.03,15372.42,16835.55,39916.04,26015.24,51630.07
26665.5477009,27918.34,16653.59,13717.32,15362.65,16813.85,39928.82,26010.71,51649.24
26665.5517009,27887.11,16573.14,13712.26,15371.52,16752.29,39945.89,26017.24,51673.56
26665.5557009,27873.76,16523.7,13746.07,15391.64,16731.65,39948.28,26034.6,51683.81
26665.5597009,27901.37,16576.67,13771.96,15392.93,16790.49,39932.73,26032.78,51658.92
26665.5637009,27931.5,16659.64,13751.56,15376.76,16843.46,39925.96,26016.29,51639.8
26665.5677009,27916.63,16650.39,13717.89,15361.55,16816.62,39934.4,26009.71,51652.34
26665.5717009,27883.58,16573.57,13714.46,15365.55,16753.48,39944.94,26017.91,51675.71
26665.5757009,27872.99,16522.55,13747.26,15384.82,16731.93,39945.56,26034.02,51684.58
26665.5797009,27900.03,16575.58,13771.92,15387.63,16792.01,39931.49,26033.64,51660.97
26665.583700900002,27922.87,16653.68,13751.03,15366.79,16845.85,39918.81,26014.47,51642.04
26665.587700900003,27918.82,16653.44,13718.99,15360.17,16820.72,39930.73,26008.61,51653.34
26665.5917009,27884.92,16577.96,13715.32,15366.99,16756.68,39943.46,26019.43,51670.94
26665.5957009,27871.8,16525.46,13747.6,15386.06,16731.22,39944.8,26031.88,51678.09
26665.599700900002,27905.61,16580.15,13773.92,15390.11,16787.67,39929.59,26026.01,51653.82
26665.603700900003,27935.65,16662.46,13753.56,15376.38,16839.32,39920.76,26013.04,51636.51
26665.6077009,27920.58,16650.39,13716.41,15362.5,16812.28,39928.35,26010.75,51649.53
26665.6117009,27886.01,16575.05,13714.03,15369.61,16751.39,39945.18,26022.91,51678.23
26665.6157009,27868.18,16520.07,13744.88,15385.11,16724.68,39945.03,26031.07,51685.43
26665.619700900002,27895.64,16572.86,13771.92,15390.25,16782.24,39930.97,26033.83,51665.74
26665.623700900003,27927.93,16655.16,13750.7,15374.09,16833.93,39922.72,26015.33,51646.76
