Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
26604.2602009,28318.46,17316.39,14310.74,15803.91,17094.09,40295.22,26277.35,51178.6
26604.2642009,28268.87,17046.36,14035.89,15750.7,16852.0,40433.46,26265.67,51312.21
26604.268200900002,28409.77,17200.76,14238.22,15863.23,17094.61,40438.61,26344.3,51294.57
26604.2722009,28523.69,17556.1,14628.32,15969.85,17473.51,40288.21,26393.89,51135.93
26604.2762009,28454.21,17591.43,14633.04,15919.12,17432.02,40209.11,26341.49,51070.31
26604.2802009,28309.3,17305.9,14305.4,15791.23,17086.89,40287.12,26270.63,51165.49
26604.2842009,28266.58,17046.17,14039.9,15743.16,16854.91,40423.97,26266.48,51302.34
26604.2882009,28418.21,17205.62,14239.6,15858.84,17098.48,40426.83,26343.92,51282.6
26604.2922009,28563.41,17578.79,14629.08,15982.73,17483.86,40291.41,26397.95,51133.59
26604.2962009,28468.8,17604.64,14639.52,15925.79,17442.32,40213.88,26352.93,51076.08
26604.3002009,28305.96,17312.81,14319.09,15793.23,17097.81,40285.26,26285.65,51166.92
26604.304200900002,28255.42,17045.79,14045.72,15740.06,16854.43,40418.53,26269.63,51293.0
26604.3082009,28405.62,17202.28,14237.74,15854.5,17090.7,40428.55,26348.78,51276.59
26604.3122009,28531.22,17556.96,14612.96,15962.17,17462.35,40286.78,26393.42,51130.92
26604.3162009,28457.79,17591.76,14617.87,15911.34,17422.11,40205.05,26339.49,51068.69
26604.3202009,28316.41,17315.29,14303.59,15791.94,17089.61,40284.26,26273.54,51166.21
26604.3241009,28268.05,17051.17,14041.62,15741.54,16856.62,40420.16,26265.72,51299.91
26604.328100900002,28399.71,17192.56,14230.06,15846.54,17086.03,40423.78,26336.39,51284.8
26604.332100900003,28547.48,17565.3,14627.36,15974.43,17470.31,40288.88,26394.08,51141.65
26604.3361009,28478.53,17602.59,14636.8,15929.13,17434.65,40211.06,26344.59,51076.61
26604.3401009,28309.87,17306.71,14305.31,15790.18,17089.23,40281.35,26272.68,51165.25
26604.3441009,28258.52,17039.92,14036.23,15735.44,16849.47,40418.92,26263.76,51302.82
26604.348100900002,28402.52,17190.36,14222.43,15844.92,17081.5,40423.06,26334.96,51285.23
26604.3521009,28534.03,17553.86,14617.25,15962.32,17467.64,40272.29,26390.03,51133.59
26604.3561009,28468.33,17599.54,14641.19,15921.55,17439.22,40202.1,26346.59,51074.56
26604.3601009,28318.89,17314.29,14315.65,15796.71,17092.75,40284.02,26273.06,51168.4
26604.364100900002,28261.19,17038.78,14030.89,15735.87,16841.46,40419.54,26258.57,51300.67
26604.368100900003,28408.05,17191.36,14226.2,15850.93,17082.98,40430.03,26340.54,51289.04
26604.3721009,28542.76,17564.35,14627.41,15974.33,17475.65,40289.07,26396.71,51139.27
26604.3761009,28472.47,17609.07,14646.77,15929.61,17447.38,40212.4,26348.88,51075.99
26604.3801009,28321.65,17321.54,14314.7,15801.57,17099.33,40291.36,26279.83,51170.59
26604.384100900003,28269.82,17046.88,14031.08,15745.26,16849.23,40430.46,26265.29,51304.44
26604.3881009,28412.25,17196.42,14224.91,15857.84,17089.27,40441.66,26342.06,51291.81
26604.3921009,28557.69,17577.6,14635.14,15983.92,17487.0,40298.9,26405.24,51142.46
26604.3961009,28468.76,17616.08,14662.51,15931.89,17462.3,40206.72,26358.99,51082.24
26604.4001009,28323.22,17326.98,14322.76,15803.39,17106.44,40281.44,26273.87,51168.88
26604.4041009,28264.53,17046.36,14032.79,15742.73,16850.81,40427.4,26257.57,51300.39
26604.4081009,28380.21,17173.72,14207.6,15838.48,17077.83,40427.59,26334.48,51286.08
26604.4121009,28526.4,17549.71,14606.91,15963.6,17468.07,40285.97,26388.17,51138.07
26604.416100899998,28466.23,17603.3,14630.08,15925.7,17438.94,40208.3,26342.54,51077.56
26604.4201009,28317.84,17317.49,14300.49,15797.14,17088.51,40285.4,26262.76,51170.5
26604.4241009,28263.14,17040.3,14018.44,15737.11,16837.17,40421.92,26247.7,51306.64
26604.4281009,28408.58,17186.45,14213.85,15850.74,17073.78,40431.93,26330.05,51294.62
26604.4321009,28547.24,17558.67,14624.65,15975.29,17469.6,40289.45,26387.03,51143.56
26604.4361009,28477.2,17606.64,14641.29,15930.37,17439.51,40208.39,26343.01,51078.28
26604.4401009,28320.89,17315.68,14307.6,15797.86,17088.84,40284.4,26274.64,51168.97
26604.4441009,28269.72,17042.35,14027.17,15741.02,16839.89,40423.3,26260.28,51305.73
26604.4481009,28405.05,17181.68,14214.33,15848.92,17070.72,40430.22,26326.33,51288.42
26604.4520009,28543.09,17551.04,14617.73,15975.91,17463.69,40285.5,26385.74,51134.97
26604.4560009,28480.82,17606.4,14648.77,15937.38,17444.52,40206.48,26347.21,51073.03
26604.460000900002,28324.85,17319.3,14314.99,15806.49,17095.52,40284.11,26267.63,51162.06
26604.4640009,28264.62,17040.68,14025.59,15746.74,16842.03,40420.11,26255.75,51297.86
26604.4680009,28411.58,17190.12,14221.34,15861.8,17083.31,40432.98,26334.67,51290.95
26604.4720009,28551.39,17564.82,14632.99,15986.87,17481.62,40294.94,26395.23,51136.55
26604.476000900002,28490.36,17619.23,14666.99,15949.82,17462.35,40217.55,26350.45,51068.69
26604.4800009,28332.95,17327.69,14333.68,15816.21,17110.78,40291.08,26272.63,51159.2
26604.4840009,28261.09,17039.01,14033.84,15743.64,16844.8,40422.35,26257.47,51296.24
26604.4880009,28408.96,17185.93,14222.62,15856.27,17079.88,40431.98,26336.58,51287.75
26604.4920009,28550.53,17560.87,14633.85,15983.49,17475.99,40289.03,26395.47,51135.59
26604.496000900002,28478.39,17610.46,14665.75,15937.09,17450.05,40203.39,26349.36,51066.74
26604.5000009,28314.16,17313.39,14327.96,15798.81,17098.14,40277.3,26272.06,51157.62
26604.5040009,28252.08,17031.19,14029.27,15732.72,16835.36,40416.39,26252.89,51295.14
26604.5080009,28404.1,17183.07,14221.81,15850.83,17071.87,40428.31,26337.1,51289.23
26604.512000900002,28543.71,17550.71,14610.67,15974.71,17458.49,40283.83,26386.79,51133.21
26604.5160009,28467.94,17599.49,14635.04,15929.56,17432.6,40201.05,26345.88,51065.26
26604.5200009,28303.25,17309.67,14305.88,15792.23,17079.78,40275.24,26264.34,51157.0
26604.5240009,28253.27,17037.25,14025.17,15734.39,16828.25,40413.81,26247.27,51297.29
26604.528000899998,28404.1,17185.02,14217.81,15852.41,17067.63,40429.41,26325.47,51284.61
26604.5320009,28540.38,17558.82,14629.08,15977.81,17466.88,40285.5,26384.88,51132.88
26604.5360009,28478.91,17613.08,14655.93,15937.43,17440.23,40195.18,26338.72,51063.02
26604.5400009,28314.5,17318.3,14318.85,15801.19,17084.89,40273.58,26267.34,51155.29
26604.544000899998,28249.7,17036.01,14027.93,15737.34,16824.87,40420.11,26255.8,51295.57
26604.5480009,28397.04,17178.59,14208.56,15849.54,17052.41,40435.75,26334.1,51287.61
26604.5520009,28539.28,17557.67,14623.79,15976.86,17455.29,40287.74,26398.33,51134.4
26604.5560009,28474.95,17613.7,14653.59,15935.42,17434.98,40201.57,26346.54,51062.45
26604.5600009,28323.37,17321.97,14317.56,15802.72,17083.84,40282.68,26268.68,51156.34
26604.564000899998,28279.83,17044.78,14030.36,15749.79,16832.21,40425.02,26256.14,51303.82
26604.5680009,28412.87,17175.44,14209.27,15855.98,17057.75,40435.51,26327.9,51294.62
26604.5720009,28541.09,17543.79,14615.01,15975.52,17451.38,40286.45,26386.45,51139.65
26604.5760009,28478.77,17596.68,14637.85,15933.28,17427.97,40199.9,26336.72,51065.31
26604.5799009,28321.7,17306.09,14304.59,15798.48,17076.97,40271.24,26252.94,51149.52
26604.5839009,28254.7,17022.28,14015.77,15728.43,16819.43,40409.52,26238.16,51284.51
26604.587900900002,28387.26,17154.22,14190.06,15827.37,17037.54,40417.49,26305.25,51265.2
26604.5919009,28518.25,17518.62,14587.31,15946.77,17423.97,40267.23,26352.07,51103.17
26604.5959009,28456.26,17572.31,14620.74,15902.38,17402.7,40182.55,26302.53,51031.69
26604.5999009,28298.48,17284.78,14288.14,15768.34,17052.7,40254.5,26225.05,51119.67
26604.6039009,28253.27,17021.32,14011.91,15721.23,16811.9,40397.93,26224.66,51273.26
26604.6079009,28408.77,17175.34,14212.99,15848.69,17054.94,40427.55,26311.11,51282.79
