Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
22018.1377876,38564.35,16582.16,25250.39,17832.23,15969.04,34536.41,29294.92,15790.32
22018.1417876,38565.5,16561.94,25279.76,17849.16,15950.54,34555.01,29332.59,15800.67
22018.145787600002,38538.65,16529.13,25366.12,17890.84,15972.57,34537.22,29409.7,15811.06
22018.1497876,38520.72,16528.37,25402.17,17909.91,16004.99,34504.7,29426.15,15808.06
22018.1537876,38534.65,16564.09,25317.2,17875.77,15993.98,34504.37,29343.42,15790.56
22018.1577876,38563.07,16578.87,25238.8,17840.82,15949.92,34539.37,29290.35,15787.17
22018.161787600002,38572.65,16562.7,25272.99,17861.42,15936.33,34561.21,29330.78,15806.58
22018.1657876,38557.34,16535.67,25366.5,17910.96,15965.37,34547.24,29413.13,15825.56
22018.1697876,38529.59,16528.75,25400.21,17920.11,15998.27,34510.71,29424.77,15824.22
22018.1737876,38542.37,16561.8,25313.29,17875.44,15984.73,34510.09,29341.37,15807.54
22018.1777876,38572.55,16583.16,25240.76,17841.15,15944.1,34542.61,29292.21,15806.44
22018.181787600002,38562.25,16558.55,25268.75,17848.3,15927.27,34560.11,29336.41,15819.84
22018.1857876,38536.93,16524.84,25356.11,17883.49,15953.07,34542.47,29413.61,15833.57
22018.1897876,38510.04,16518.64,25394.92,17892.27,15986.92,34508.71,29430.92,15831.33
22018.1937876,38518.34,16553.02,25313.19,17851.83,15977.62,34509.71,29357.48,15813.5
22018.197787600002,38549.28,16574.19,25237.42,17816.93,15944.34,34544.66,29307.32,15812.02
22018.201787600003,38554.63,16561.56,25279.38,17835.81,15947.39,34563.26,29354.53,15829.61
22018.205787600004,38528.78,16533.28,25376.85,17876.34,15985.54,34543.9,29435.4,15840.91
22018.209787600004,38500.22,16526.27,25415.33,17886.45,16024.78,34506.71,29457.05,15833.05
22018.2137876,38515.76,16558.7,25328.83,17849.26,16017.25,34503.42,29380.04,15812.78
22018.217787600002,38543.13,16577.53,25253.11,17814.21,15980.63,34534.84,29324.82,15801.96
22018.221787600003,38549.0,16556.93,25285.44,17827.8,15964.75,34556.11,29355.0,15809.73
22018.225787600004,38539.6,16533.9,25380.23,17878.92,15994.46,34548.19,29430.58,15823.84
22018.2297876,38521.68,16532.04,25414.52,17901.8,16029.74,34516.0,29440.79,15817.12
22018.233787600002,38537.17,16564.37,25329.26,17870.24,16013.48,34514.19,29357.34,15797.52
22018.237787600003,38579.09,16588.74,25255.87,17850.12,15973.0,34550.72,29300.65,15796.28
22018.241787600004,38585.43,16572.95,25285.25,17869.38,15960.98,34573.37,29335.22,15812.49
22018.245787600004,38565.59,16547.35,25375.51,17916.54,15992.88,34555.58,29411.03,15828.85
22018.2497876,38550.91,16547.4,25413.85,17938.0,16031.22,34521.68,29429.11,15830.04
22018.253787600002,38558.77,16576.24,25330.59,17897.99,16021.97,34517.53,29350.33,15813.07
22018.257787600003,38581.76,16589.31,25248.72,17858.94,15977.67,34549.53,29294.92,15809.16
22018.261787600004,38586.57,16571.05,25273.52,17871.33,15961.79,34570.51,29324.11,15827.61
