Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
22101.787587600003,38796.14,17614.03,25205.33,18258.38,16511.87,35344.51,29529.62,18123.39
22101.791587600004,38769.73,17593.82,25303.18,18303.68,16557.7,35313.85,29606.11,18123.68
22101.795587600005,38750.41,17600.2,25309.04,18302.3,16580.63,35279.61,29592.66,18106.46
22101.799587600002,38767.53,17626.86,25197.37,18247.8,16540.82,35288.81,29494.48,18087.01
22101.803587600003,38799.43,17634.39,25142.29,18223.67,16499.57,35326.2,29461.2,18090.97
22101.807587600004,38806.63,17619.33,25206.0,18259.34,16510.44,35341.79,29526.67,18106.75
22101.811587600005,38772.3,17594.39,25304.61,18297.2,16555.69,35310.65,29609.97,18113.19
22101.815587600002,38744.03,17596.68,25312.14,18290.0,16579.15,35271.84,29598.62,18099.74
22101.819587600003,38759.19,17622.52,25201.71,18237.26,16541.05,35279.9,29499.58,18081.95
22101.823587600004,38786.13,17628.67,25146.06,18214.8,16499.66,35318.43,29467.44,18087.63
22101.827587600004,38786.32,17608.12,25211.86,18251.71,16509.58,35336.64,29525.09,18110.71
22101.831587600005,38759.14,17582.28,25313.9,18299.06,16553.4,35311.99,29606.63,18122.15
22101.835587600002,38739.54,17584.28,25314.43,18297.1,16571.09,35277.18,29594.0,18108.8
22101.839587600003,38761.38,17613.37,25199.65,18245.84,16529.85,35288.72,29494.67,18091.35
22101.843587600004,38792.52,17621.81,25133.85,18223.38,16483.31,35326.06,29453.47,18094.59
22101.847587600005,38789.42,17601.87,25190.59,18253.28,16491.84,35339.88,29511.07,18113.09
22101.851587600002,38752.47,17577.03,25287.54,18294.0,16532.95,35310.22,29588.18,18119.62
22101.855587600003,38732.01,17582.61,25292.07,18294.72,16555.03,35276.13,29579.12,18105.18
22101.859587600004,38752.85,17616.99,25183.92,18246.13,16519.02,35287.24,29487.09,18085.86
22101.8635876,38782.36,17627.77,25128.65,18227.48,16481.21,35327.39,29451.9,18091.39
22101.8675876,38783.08,17607.88,25190.64,18259.0,16491.03,35342.22,29510.84,18109.99
22101.871587600002,38755.95,17586.38,25295.55,18302.01,16539.48,35314.9,29587.32,18117.48
22101.875587600003,38743.88,17595.67,25311.23,18300.87,16572.14,35280.04,29584.75,18106.51
22101.8795876,38768.63,17628.58,25208.48,18255.67,16544.06,35290.34,29496.01,18093.64
22101.8835876,38801.15,17638.45,25147.63,18233.35,16503.53,35327.82,29456.09,18097.83
22101.887587600002,38795.33,17617.37,25199.65,18258.29,16511.25,35338.55,29514.03,18113.28
22101.891587600003,38766.15,17593.67,25302.03,18303.59,16558.36,35311.13,29598.62,18123.77
22101.895587600004,38748.17,17597.34,25310.71,18305.16,16583.68,35279.23,29590.13,18111.61
22101.8995876,38763.77,17622.76,25198.32,18253.47,16541.39,35285.91,29490.52,18090.87
22101.9035876,38791.28,17628.81,25136.19,18227.96,16495.18,35323.81,29452.71,18094.35
22101.907587600002,38795.14,17608.74,25191.21,18257.62,16503.62,35335.45,29515.22,18110.42
22101.911587600003,38757.19,17579.51,25284.1,18295.81,16545.92,35305.46,29593.14,18115.05
22101.915487600003,38731.53,17576.32,25288.35,18291.24,16567.18,35272.08,29588.8,18099.45
22101.919487600004,38752.66,17600.16,25176.81,18239.31,16524.75,35283.9,29486.66,18084.81
22101.923487600005,38782.74,17606.88,25114.73,18217.42,16478.87,35322.34,29441.98,18090.92
22101.9274876,38781.7,17583.85,25169.9,18248.94,16482.78,35333.35,29498.2,18106.46
