Timestamp,O1,Oz,O2,PO3,PO4,TP7,TP8,Fz
0.0,-4.121147867408581e-13,-8.242295734817162e-13,3.069544618483633e-12,-1.1937117960769683e-12,2.2737367544323206e-13,-5.9117155615240335e-12,2.5579538487363607e-12,5.115907697472721e-13
0.004,-15.764055393077655,-3.9352498978638835,5.548798821788523,8.693556776933349,31.424037601008536,20.240647579079337,-1.6975986469269628,12.922719896534062
0.008,-27.21788906980386,-6.855039038457448,8.968677972961416,14.538388546863473,53.95655392723074,35.26206629207138,-2.9462299050994716,22.153271957496514
0.012,-31.928804537716616,-8.232458708175415,9.159433253806469,16.123832779680185,62.67903670945117,42.16746505740741,-3.4701639480474,25.771508902038335
0.016,-30.268058638312226,-8.272981396239942,6.487253019853142,14.136836835765337,58.562629408416456,41.50868128541799,-3.291933023282354,24.442930788016895
0.02,-24.9226354556708,-7.766495846622263,2.4341704882468775,10.913904679051598,47.40231701394498,36.69404266565823,-2.736727180611922,20.864037502539304
0.024,-19.350799093050412,-7.6533081307858595,-1.3330509532025303,9.13382237081322,36.47631192453292,32.042888794622854,-2.334547430911016,18.186466955103697
0.028,-16.044543163009564,-8.529459418200588,-3.859910469239253,10.415473394199637,30.8651300689354,30.617323506890784,-2.604093956469285,18.34844798262759
0.032,-15.541570552477637,-10.357769593970318,-5.249622566514233,14.589028261239434,31.423486134694826,32.98783257464527,-3.7927137281841965,21.247259994144684
0.036000000000000004,-16.637849766629728,-12.5335593673463,-6.320287023215258,19.975362727702418,35.29948837173964,37.46830546252829,-5.705293558877997,25.13777202768088
0.04,-17.49518298951311,-14.237722374177167,-7.843511440983775,24.431927960067526,38.362604923849574,41.49880780924218,-7.707718762979653,27.893044428649773
0.044,-16.911197621933553,-14.898191329020818,-9.954289709978127,26.481756667397548,37.875627969743505,43.20155773659292,-8.978895443249542,28.28962447704089
0.048,-14.982477609664201,-14.492536327714419,-12.095112641305775,25.90555145774661,33.8411428716106,42.23212467965641,-8.9070081911633,26.565849115756208
0.052000000000000005,-12.86550323557853,-13.547247477262601,-13.499047830882716,23.566433726941227,28.477485507856727,39.59653674231174,-7.443403326588566,24.03883806042171
0.056,-11.912974451100311,-12.841816621156312,-13.83584935828776,20.702468996908095,24.47019376814501,36.756291969680774,-5.215432076004674,22.155993061522736
0.06,-12.7785292052574,-12.977456869411043,-13.525315188775437,18.18499155985927,23.24801443472711,34.70148687860387,-3.283283485179652,21.632193017898402
0.064,-15.0649494137635,-14.068867953395937,-13.51823913388597,16.141742337559975,24.323820328820773,33.51956391723155,-2.6634906301197816,22.179238133965868
0.068,-17.66468755750735,-15.698795694358637,-14.647922402147401,14.104866339227272,25.948356116510325,32.63392361617525,-3.819107920483816,22.91321409662845
0.07200000000000001,-19.530889251982828,-17.158842327855183,-16.99508981634557,11.498478137391032,26.481567715917066,31.42393716769749,-6.387175524568363,23.096011332867903
0.076,-20.363534039043245,-17.848021946739493,-19.710782448457678,8.107179027679479,25.505707250197048,29.74055719119127,-9.317282689380761,22.687577161633072
0.08,-20.749007566297323,-17.596134594146548,-21.42243176696735,4.261242414851694,23.97214584305837,27.99013526491217,-11.359722816878786,22.3459705622285
0.084,-21.703778078661983,-16.75675076387853,-21.02867961109598,0.6554144531941972,23.380912473456277,26.758276133654476,-11.691388169723837,22.90104168850324
0.088,-23.918530584399008,-16.007110968415105,-18.364131145348892,-2.00329728619144,24.653322315735892,26.32360886444775,-10.336315254694398,24.69204276184611
0.092,-27.19651063322337,-15.968366978614256,-14.324102079630933,-3.2634968825121575,27.52045532288966,26.452154008283856,-8.15726617490725,27.23387719000482
0.096,-30.454315615691144,-16.8541921213062,-10.385729398485608,-2.9776897678489433,30.80366717689043,26.609414787942228,-6.424456617130801,29.43903246118728
0.1,-32.24671512193699,-18.314209229034105,-7.79875474910105,-1.1945791038520497,33.283646920008266,26.414405310178438,-6.162028450602435,30.22871209104585
0.10400000000000001,-31.50322991944921,-19.566512892597842,-6.969810487051177,1.9176355772260365,34.476831451581006,25.941617205923137,-7.633263406406087,29.11943351428023
0.108,-28.044549282012483,-19.742739664263425,-7.371379346821016,6.035498029807854,34.783919369577575,25.650595510627397,-10.214506572727544,26.434418093975594
0.112,-22.631473824009532,-18.28763889389535,-7.988330207708657,10.585838880179779,34.989875632445205,26.002255793818392,-12.714169415401045,23.058509237326973
0.116,-16.590620016588225,-15.22859408227879,-7.995067507432736,14.747791812721744,35.554058578109505,27.049148938286805,-13.960410336630872,19.937217000841343
0.12,-11.233091844484903,-11.170018307790727,-7.216264803791574,17.661515336199216,36.216949280725885,28.3081172980647,-13.335004387883004,17.63487881932386
0.124,-7.40795682231078,-7.055443144203309,-6.150892665495178,18.750384466954642,36.166516218748995,28.967623320714438,-11.02826629094156,16.171446331161718
0.128,-5.362290878097824,-3.8091593782008744,-5.5810753189185505,17.994243555769685,34.61104640816808,28.321358640967503,-7.897879463952734,15.17227708444932
0.132,-4.90220352533774,-2.0188290429261713,-6.053175998734844,15.975131493958912,31.35481730440395,26.177325746577765,-5.036427455466111,14.19868208071469
0.136,-5.700230724376695,-1.798769431652488,-7.575323767209994,13.609869815087336,26.980566486863694,22.993933983162265,-3.2996552247557815,13.039998116683762
0.14,-7.4934868916127755,-2.838176554083759,-9.664301013465234,11.704516922376087,22.516142553851182,19.674873055678802,-2.983039502489646,11.806389969617157
0.14400000000000002,-10.092374260223835,-4.59810806481039,-11.707864586241215,10.549124677511202,18.80592209527839,17.117674870176188,-3.8007184365036437,10.796395227234868
0.148,-13.24706782024657,-6.531829455061683,-13.342968197637333,9.817712986646171,16.033991958974156,15.801029083880053,-5.1052657414243185,10.272264607771774
0.152,-16.547193716388563,-8.23302779170416,-14.601507427352544,8.851273467530461,13.748692038792626,15.63719485799436,-6.199495487018567,10.30366630269765
0.156,-19.48755728857016,-9.47779704013874,-15.755584505496756,7.16133476145518,11.372653931445882,16.13935647521646,-6.596358816207783,10.760421249207582
0.16,-21.658997733994468,-10.16803946939956,-16.97604109259123,4.848297240225747,8.808901097900957,16.76932530830186,-6.124812028269844,11.414391267472837
0.164,-22.946433764485533,-10.26117076998844,-18.095359243789233,2.633882263726491,6.688337645461218,17.19953591860542,-4.906825174058497,12.04264211427818
0.168,-23.55090747873703,-9.71297685336134,-18.604668760271636,1.5083745703299485,6.099237481898115,17.39545379895651,-3.2401110450255146,12.47917762071404
0.17200000000000001,-23.800351349188716,-8.461970534748502,-17.88756997488423,2.2086939739488116,7.994397125575517,17.540475431030472,-1.4697319485426306,12.633529858827814
0.176,-23.88384688424047,-6.469979307596134,-15.558554110121179,4.823112877040103,12.647628635586841,17.882662083473974,0.08554755545787884,12.502285411074098
0.18,-23.653968586350885,-3.76898260622346,-11.678573626879995,8.739636454960191,19.454031794081004,18.603235939487604,1.1601532545942064,12.163003631857691
0.184,-22.67352727877295,-0.5131220364838498,-6.7832191628342,12.909683414916458,27.125411796010155,19.69940854598417,1.5106228077310107,11.714913675305127
0.188,-20.493110343833024,3.0102938282940954,-1.6866612538667027,16.28622126080677,34.15065441407921,20.928265252087954,0.9070052292659625,11.186231342088092
0.192,-17.02535961212837,6.416747510131188,2.823987600777059,18.215026904213744,39.307889692087144,21.854341402960586,-0.8123939957504263,10.479179070417558
0.196,-12.774531605532758,9.30630070568941,6.248075798982313,18.62001935533368,42.02863252980143,22.006473105760506,-3.623576972053854,9.42134000972976
0.2,-8.697335468978991,11.385096602023395,8.504682954309828,17.96301259628666,42.48767176528003,21.110711132615734,-7.176857713879826,7.923439648728049
0.20400000000000001,-5.756707980136667,12.548296939918202,9.862322010877506,17.007377719920896,41.41606833453011,19.256935065893913,-10.759020680583944,6.161600003918409
0.20800000000000002,-4.3925837299593695,12.900537346978638,10.741087890672475,16.520599707439885,39.74708556311589,16.92668005327448,-13.420191769139365,4.656931581086724
0.212,-4.276704186533266,12.667098982728987,11.458239172416597,17.000850212255955,38.24578248547766,14.835374763434402,-14.296830258157001,4.142905724659045
0.216,-4.563852875421077,12.002905461893079,12.003394963982828,18.471509233320603,37.22701313874023,13.615231706484337,-13.051533860356926,5.2092965907538655
