Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
22147.066987600003,38565.83,17942.1,24850.23,18095.21,16510.15,35318.28,29238.75,18930.15
22147.070987600004,38594.01,17954.49,24757.05,18051.44,16451.98,35356.57,29171.18,18931.3
22147.074987600005,38596.54,17940.9,24792.86,18065.12,16445.02,35379.41,29215.48,18953.61
22147.0789876,38561.3,17913.77,24889.52,18104.7,16488.12,35357.19,29302.17,18969.54
22147.082987600003,38527.25,17903.85,24930.15,18114.19,16524.17,35316.52,29323.39,18964.67
22147.086987600003,38539.7,17928.89,24838.83,18070.8,16495.23,35315.95,29241.37,18959.38
22147.090987600004,38570.79,17943.53,24751.71,18029.98,16441.92,35358.62,29183.92,18970.59
22147.0949876,38578.94,17931.89,24788.67,18047.76,16440.54,35383.71,29227.98,18990.85
22147.098987600002,38553.48,17911.48,24897.96,18096.88,16491.22,35363.39,29312.28,19004.97
22147.102987600003,38525.16,17909.58,24949.12,18117.33,16537.29,35325.2,29339.65,18996.86
22147.106987600004,38544.18,17941.19,24859.72,18081.86,16514.45,35322.67,29256.54,18981.41
22147.110987600005,38587.43,17966.89,24774.75,18055.39,16467.95,35363.15,29191.07,18981.22
22147.1149876,38594.68,17954.59,24813.32,18076.85,16468.34,35388.71,29233.79,18992.52
22147.118987600003,38576.89,17939.86,24929.57,18130.02,16522.5,35371.98,29330.73,19002.58
22147.122987600003,38556.29,17937.9,24975.92,18157.2,16564.99,35334.16,29358.49,18990.47
22147.126987600004,38573.56,17963.41,24880.46,18114.52,16536.76,35332.59,29271.03,18966.1
22147.130887600004,38603.41,17973.95,24779.75,18070.56,16479.78,35367.87,29197.7,18961.29
22147.134887600005,38614.18,17961.65,24811.03,18089.68,16474.96,35392.1,29238.04,18979.65
22147.138887600006,38593.39,17937.71,24917.22,18135.36,16521.74,35374.93,29323.2,18988.75
22147.142887600003,38563.35,17926.41,24963.19,18145.04,16558.12,35330.68,29349.04,18979.27
22147.146887600004,38567.36,17945.91,24865.3,18096.69,16527.37,35324.05,29257.4,18961.15
22147.150887600004,38599.02,17960.07,24768.69,18059.26,16472.44,35364.82,29186.63,18964.72
22147.154887600005,38613.85,17950.35,24804.02,18081.33,16470.15,35394.34,29230.5,18980.93
22147.158887600002,38589.82,17926.22,24906.88,18129.02,16512.35,35372.17,29318.72,18986.99
22147.162887600003,38556.06,17917.68,24950.65,18137.12,16543.44,35327.34,29339.98,18976.31
22147.166887600004,38565.07,17940.86,24859.62,18086.2,16512.11,35322.96,29249.15,18957.24
22147.170887600005,38602.26,17956.16,24765.78,18045.19,16457.61,35362.72,29188.25,18956.43
22147.174887600006,38614.8,17945.01,24800.11,18065.93,16452.12,35388.28,29230.22,18973.73
22147.178887600003,38593.58,17926.98,24914.27,18116.62,16501.0,35370.31,29321.29,18986.32
22147.182887600004,38557.39,17921.35,24965.0,18131.78,16542.39,35326.49,29347.23,18980.7
22147.186887600004,38565.02,17945.2,24871.54,18084.48,16519.36,35320.67,29258.06,18960.76
22147.190887600005,38605.5,17966.32,24782.9,18048.67,16471.53,35361.01,29198.41,18966.49
22147.194887600002,38617.52,17959.36,24825.53,18074.47,16478.06,35388.81,29243.19,18989.85
22147.198887600003,38596.59,17939.62,24934.96,18133.64,16532.66,35369.59,29334.02,19006.16
22147.202887600004,38567.12,17939.14,24984.74,18156.48,16582.06,35328.96,29360.68,18997.96
22147.2068876,38574.65,17967.08,24890.24,18112.95,16556.46,35325.48,29271.51,18975.98
22147.210887600002,38610.32,17983.68,24797.01,18073.94,16505.05,35366.87,29205.66,18975.12
22147.214887600003,38624.82,17972.52,24828.77,18095.78,16502.05,35394.15,29250.77,18990.38
22147.218887600004,38599.59,17948.77,24932.48,18147.9,16545.58,35377.22,29338.89,18996.48
22147.2228876,38564.31,17938.33,24981.93,18165.64,16583.11,35339.65,29367.69,18987.09
22147.2268876,38575.22,17959.07,24888.66,18120.91,16548.64,35334.97,29278.0,18962.91
22147.230887600002,38611.13,17975.76,24790.72,18080.9,16491.32,35374.36,29203.61,18960.57
22147.234887600003,38621.1,17963.7,24817.47,18099.45,16484.74,35396.29,29241.42,18976.98
22147.238887600004,38600.69,17942.24,24920.7,18146.8,16529.04,35373.88,29330.59,18987.71
22147.2428876,38571.7,17932.56,24968.2,18162.06,16565.47,35329.82,29358.87,18981.7
22147.246887600002,38577.8,17951.54,24873.93,18110.23,16533.85,35326.15,29264.41,18963.67
22147.250887600003,38607.84,17967.89,24773.31,18065.31,16474.2,35366.11,29194.79,18967.44
22147.254887600004,38619.57,17960.84,24806.69,18086.72,16468.34,35392.24,29235.27,18983.99
22147.258787600003,38593.82,17935.09,24911.12,18132.93,16507.68,35372.64,29319.81,18992.09
22147.262787600004,38563.11,17928.89,24962.48,18144.75,16548.68,35332.73,29350.33,18983.89
22147.266787600005,38572.84,17954.64,24871.73,18096.59,16521.12,35328.73,29259.92,18966.87
22147.270787600002,38606.84,17977.1,24778.08,18061.07,16467.76,35367.11,29190.93,18971.02
22147.274787600003,38608.65,17960.41,24801.97,18079.04,16460.9,35387.9,29227.98,18985.89
22147.278787600004,38584.76,17933.13,24900.73,18129.4,16506.39,35369.92,29315.9,18995.33
22147.282787600005,38555.82,17927.6,24952.27,18149.76,16551.54,35331.83,29349.28,18991.33
22147.286787600002,38563.3,17950.87,24864.58,18108.66,16528.27,35328.2,29263.93,18972.07
22147.290787600003,38596.3,17966.46,24771.26,18065.26,16478.11,35369.31,29192.02,18969.73
22147.294787600003,38610.99,17961.08,24808.98,18086.82,16481.54,35396.29,29236.22,18988.66
22147.298787600004,38595.39,17942.34,24922.37,18145.52,16533.9,35382.13,29329.26,19003.54
22147.302787600005,38565.31,17934.8,24974.3,18165.83,16573.34,35339.17,29361.01,18989.37
22147.306787600002,38572.03,17951.54,24878.7,18112.76,16542.91,35329.06,29271.42,18962.58
22147.310787600003,38612.04,17973.81,24785.24,18071.03,16488.74,35365.3,29197.6,18961.43
22147.314787600004,38621.72,17962.22,24813.56,18087.91,16480.3,35390.29,29240.66,18979.22
22147.318787600005,38592.87,17934.52,24919.7,18129.59,16519.74,35375.55,29329.49,18989.85
22147.322787600002,38565.35,17928.65,24976.07,18146.99,16563.8,35335.93,29361.06,18985.32
22147.326787600003,38571.89,17948.11,24883.32,18099.98,16538.0,35328.63,29271.75,18969.16
22147.330787600004,38598.92,17960.46,24782.37,18051.2,16478.92,35362.2,29197.89,18965.2
22147.3347876,38605.98,17950.92,24804.69,18069.98,16471.1,35387.0,29235.46,18983.03
22147.3387876,38578.47,17928.03,24907.35,18118.43,16511.59,35370.93,29321.53,18994.29
22147.342787600002,38554.86,17925.07,24963.19,18140.37,16552.78,35335.26,29351.81,18989.28
22147.346787600003,38569.17,17952.4,24872.93,18096.59,16522.84,35329.58,29265.36,18968.49
22147.3507876,38605.22,17972.38,24774.17,18057.06,16467.72,35368.64,29197.55,18969.3
