index,true_label,predicted_label,channel,mean,median,variance,std,skewness,kurtosis,zcr,energy,ptp,psd_delta,psd_theta,psd_alpha,psd_beta,total_power,rel_alpha,ratio_theta_alpha,ratio_beta_alpha,spectral_edge,sample_entropy,perm_entropy,higuchi_fd,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,lempel_ziv,phase_locking_value,alpha_peak_freq,ind_alpha_power,wavelet_complexity,signal_coherence,dyn_conn_variance,psd_gamma_low,psd_gamma_high,dfa,energy_ratio,microstate_var,label,session
176,a_c_b,p_af_s,O1,-2.737554182397362,-0.7899320138923258,140.927679638217,11.871296459874,-1.8962189734735928,6.214187677469408,0.085820895522388,148.42188253977827,97.29538822647204,5.46368427532813,1.644011640181208,2.823535764402107,0.908397935276481,50.61240527929431,0.0557874250160804,0.5822528125579924,0.3217235449003909,22.4609375,2.474123424222121,0.7091370089068211,1.371553889612669,140.927679638217,0.2338168110337453,2.267593361569432,3.849304945839289,91,0.3748068078820081,12.20703125,5.701029775169746,7.089424546234754,0.4072752513306315,0.0072171895062595,0.0795195823806399,2.7805653028550023e-05,1.0225761263986188,0.5172226495041145,0.2573392928403344,a_c_b,a_c_b
177,a_c_b,p_af_s,Oz,-1.9521790073862264,-1.1324231867858714,128.73192136887633,11.346009050272976,-0.9662803636629562,2.573869191466491,0.0788246268656716,132.5429242457558,93.87573788309744,6.5259098232027375,1.441956245206659,5.592653496451762,1.1555094305540758,68.51533818621525,0.0816262992273598,0.2578304281002752,0.206612019015157,22.4609375,2.4288660565748645,0.6971727465644564,1.3158065956989924,128.73192136887633,0.25842025493011,1.9404416929537145,4.148303770458051,88,0.4174800998165609,11.71875,8.141573080325498,7.155931920117358,0.408436810454952,0.0126900411315132,0.0842227236390926,2.379434305402128e-05,0.9846828993434604,0.6908657586877914,0.2356606206009548,a_c_b,a_c_b
180,a_c_b,p_af_s,PO4,0.5536850795334851,0.8062196422342822,188.87755074514345,13.743272926968432,0.1744106544318575,1.2327647311375234,0.076026119402985,189.18411791244145,122.4705595556079,9.37337032041796,3.0713230337396,14.36717663032209,1.8044097950504063,130.35348592840796,0.1102170496476998,0.2137735974692159,0.1255925114223332,21.484375,2.620549462727076,0.6468533486581285,1.234385784400538,188.87755074514345,0.2532897063569935,1.7310285491889437,4.060745205268502,85,0.4679476779427203,11.71875,27.56722989318316,7.243638336179775,0.42695021525492,0.0135074410469943,0.0770488360490764,9.693871299544672e-06,0.8678943080127857,1.5035466334100187,0.1756990758800183,a_c_b,a_c_b
181,a_c_b,p_af_s,TP7,-2.5124346067153915,0.1907551526718407,223.8988448601897,14.963249809456157,-3.2786830450022992,13.87470164423263,0.0690298507462686,230.2111725132108,124.76385853895704,7.32555741620569,1.2755296849909274,2.01050264685395,0.6744887120759078,47.26159839336292,0.0425398783621395,0.6344332284202092,0.3354826282528664,17.578125,2.7055971822137046,0.718041649309858,1.367787685465866,223.8988448601897,0.1667749254605308,3.138593351201843,2.899068377470744,84,0.2685463035263972,11.23046875,2.2319772006987377,6.989371726768908,0.3080959221368311,0.005249755585569,0.0646895942875452,4.932649676154168e-05,1.214680379846892,0.154706795180585,0.2976988815583409,a_c_b,a_c_b
183,a_c_b,p_af_s,Fz,0.2819955265431725,-3.126388037344441e-12,204.1893921954937,14.28948537196122,-0.0050284280663485,1.6991726528961548,0.0587686567164179,204.26891367248408,109.1043507834695,14.94748965040433,3.713674106252369,5.955326534674178,1.714280223432148,114.37551553669785,0.0520681940249999,0.6235886621212028,0.2878566294309734,21.484375,2.6595239781415176,0.6886879992492873,1.277882312493564,204.1893921954937,0.2139644762158682,2.23516558188314,4.047457356554232,75,0.2470501795003893,11.23046875,6.46287429903461,7.22501910014483,0.2772994312534326,0.0050340356058613,0.0549228285859692,0.0001721821556058,1.0563784853461,1.1113206142358552,0.289243041800309,a_c_b,a_c_b
252,p_af_s,a_c_b,PO4,0.9469058883297562,0.4226866916848166,299.4038302363025,17.303289578467517,0.8411640196053923,5.252433150921798,0.0684931506849315,300.30046099765605,162.88626157581092,10.97754985517942,3.456153817318857,9.043357756249144,1.918784837801319,117.468822940234,0.0769851738520461,0.382175947305699,0.2121761506643259,21.484375,2.8508966324778395,0.6616960071153044,1.2666330974731457,299.4038302363025,0.19513097023116,2.3924557014323664,4.022813696330476,84,0.3381800820577894,11.71875,10.08961258939969,7.198344423568547,0.3350758848861391,0.0022433277175829,0.0649815653227521,2.9386148952975327e-05,1.0127523488934478,1.5019796831702,0.2363207568481507,p_af_s,p_af_s
253,p_af_s,a_c_b,TP7,0.8329273315772409,0.7638369767287827,423.8451969153771,20.587500987622978,0.9364297482843572,11.38023666098032,0.0535102739726027,424.5389648550654,264.10230685407,5.602865925785918,1.8305734892473349,1.7727658430137283,0.9208943644293608,47.79805366613051,0.0370886617140626,1.0326087319774464,0.5194675698759101,18.5546875,3.024684143480587,0.7159969976312337,1.3809856789464685,423.8451969153771,0.1628866868409036,3.2381930521211406,2.9558527388955307,72,0.3280075964327959,12.20703125,2.34960881405445,6.81036871674809,0.3229686873324399,0.0085115835259687,0.0467806147136083,6.422163382485466e-05,1.2182736273323074,1.6054929651813654,0.3180820645729101,p_af_s,p_af_s
254,p_af_s,a_c_b,TP8,0.4239052786088096,0.8679055406719272,297.1866241096575,17.23910160390203,-0.0860717729669959,6.528863246022354,0.0577910958904109,297.36631979488993,180.91986890491296,10.519337602381723,4.055748183824611,7.56204001195989,1.6729984212466809,108.1431371727234,0.0699262126997665,0.5363299026995578,0.2212363884085138,22.4609375,2.847180152740941,0.7053825975106469,1.3136215559741762,297.1866241096575,0.2028316841054778,2.47683150068534,4.152610629661173,75,0.300717272801164,9.27734375,5.574713602106951,7.077730069169704,0.3482727594198426,0.0074302156986863,0.1101734255308331,2.730350247290938e-05,1.0836846467250316,1.2313706516992795,0.2823707497050373,p_af_s,p_af_s
255,p_af_s,a_c_b,Fz,0.25753243656224,0.2382839339031192,209.33949063473733,14.468569059680274,0.0667447918534638,2.008612793469789,0.0654965753424657,209.405813590619,111.58042667751867,13.032568612335377,3.565336699364872,6.616593452866437,1.618500630111093,108.95843778793102,0.0607258472789827,0.5388477809257419,0.2446123736694033,20.5078125,2.671978645620772,0.6963118982114611,1.28454385511789,209.33949063473733,0.2073342801698204,2.3198072073127296,4.097188548456657,82,0.2957868532070498,10.7421875,6.624515988274837,7.224814047148338,0.3234731609927551,0.0111493316087722,0.0707311737327283,2.841777757157889e-05,1.0402554492029314,1.3169069434625027,0.2771758640003667,p_af_s,p_af_s
346,p_af_s,a_c_b,O2,6.756897449533158,2.3087479522208696,599.705420553077,24.48888361181614,2.7863926923825906,10.578654286785955,0.0758620689655172,645.3610836965848,229.77282104203687,6.070426657504609,1.7743520568810291,11.686824423728186,1.1198563545210911,92.21340027633032,0.1267367257763729,0.1518249947589267,0.0958221253198093,17.578125,3.1982192844581485,0.6645316494906676,1.2844712309399993,599.705420553077,0.1755037010570608,2.8810843481438915,2.9994050374066314,84,0.5313511567947037,11.23046875,19.986999039150778,6.954278054491204,0.325683194663621,0.0133442533938578,0.0738744600306469,0.0001822543424453,1.123938954961932,0.3844862021394278,0.1695396210781977,p_af_s,p_af_s
