Timestamp,O1,Oz,O2,PO3,PO4,TP7,TP8,Fz
0.0,3.694822225952521e-13,2.6716406864579767e-12,7.389644451905042e-13,4.092726157978177e-12,-1.3642420526593924e-12,2.2737367544323206e-12,3.637978807091713e-12,-1.9326762412674725e-12
0.004,-23.51059370594524,-18.238700367465924,-14.09695477385418,-12.72778070851308,1.6443598559428665,10.13739638096365,-18.090647602920512,32.09090258687581
0.008,-42.48628382896567,-33.14856523905513,-25.04323120391234,-24.3721297217038,1.5389475171701292,16.596462861930718,-31.527410059718818,55.81373189422732
0.012,-54.21513477371465,-42.72802191897125,-31.002024857096274,-34.16939263457675,-1.2587152097220837,17.436991217406785,-37.681010195717136,66.31990968962361
0.016,-58.723112424987136,-46.95161617331598,-32.10216436332297,-41.82573665929635,-6.46093243967033,13.278360050395008,-36.93802563681737,64.05329358292283
0.02,-58.3443776498988,-47.424422742576326,-30.09674794623328,-47.40554505049914,-12.682203965718884,6.829175629974543,-32.18771878956272,53.96840674505131
0.024,-56.24530913073056,-46.28818743779874,-27.28795572169065,-51.049370175428805,-18.05812517517768,1.3965417751130644,-27.152448045410722,42.71466809401886
0.028,-54.727442791865116,-45.01426365543165,-25.310133711804212,-52.67860037546683,-21.003707033327544,-0.745193736922829,-24.51242712494036,35.381047476730146
0.032,-54.2271941140547,-43.75855315754484,-24.442086012038033,-51.88395790936573,-20.74563570002772,0.7458748181820738,-24.834005229024683,33.5136983732159
0.036000000000000004,-53.4870120398902,-41.59197036906377,-23.78238963251937,-48.099835080091964,-17.435434578821514,4.502644254047482,-26.785383043696186,35.26954197331179
0.04,-50.66359573924436,-37.372480748443536,-22.06120015492786,-40.970500471016464,-11.86611845077698,8.554403606136134,-28.335224939528075,37.31881336739593
0.044,-44.63500405610978,-30.670206778211934,-18.564096477712383,-30.715518257659937,-5.034416733584294,11.545799726759356,-28.10917196614446,37.15949258293472
0.048,-35.762101017697944,-22.20146611284764,-13.616672436700128,-18.281892062425527,2.198006533138539,13.369929349442714,-26.111654284071278,34.49544290459937
0.052000000000000005,-25.748500300661902,-13.565919392019794,-8.412768766103397,-5.1777576455140775,9.211432389917547,14.933531113517688,-23.502299260199095,31.07045912935746
0.056,-16.78757983467537,-6.501795752051493,-4.368283294710579,6.944693563730766,15.544877663770535,17.316609912759418,-21.716709584682405,29.310211866120426
0.06,-10.552405122483094,-2.128232498837093,-2.4116342956612584,16.76640088125822,20.767970310006262,20.9374088756702,-21.5577610805409,30.748900895581414
0.064,-7.579837267040489,-0.5795939733762054,-2.6252930564355097,23.6024590987015,24.430825101556422,25.21504292015203,-22.80465629115878,35.1623525365311
0.068,-7.319529875018645,-1.1771968646196171,-4.36678228957345,27.405915937644806,26.157704926553606,28.91219387317659,-24.49810179654861,40.82776414579814
0.07200000000000001,-8.716934777190062,-2.9670993340975826,-6.732291880554612,28.504243710595773,25.81316948321188,30.885908916009953,-25.629961461700304,45.62205927846276
0.076,-10.919137955244196,-5.272188217710209,-9.054044546299963,27.234442946171924,23.605537819371875,30.748749290027433,-25.753352620565295,48.21503467949623
0.08,-13.667539505919763,-7.939871620947059,-11.126005679054572,23.7092539634792,20.03884964520836,29.04961378177603,-25.124097012445304,48.64741202762622
0.084,-17.197664907036255,-11.201015598834829,-13.103472975968145,17.830281675334504,15.696350443300389,26.86125823415847,-24.343761401572067,48.012045973104705
0.088,-21.807614326921282,-15.307250066994044,-15.21459320120806,9.521108163457626,10.978786846274915,25.09600443142864,-23.81713502964317,47.56594409218371
0.092,-27.452179783029095,-20.23196782314713,-17.537619483741253,-0.987343942411087,5.951515099434488,23.998526706850555,-23.443994260193847,47.90440863245823
0.096,-33.648168303706626,-25.62978379716921,-19.999531072920945,-13.01502899638541,0.39519544063466583,23.11042810854218,-22.768014940727937,48.69308858781977
0.1,-39.70662030823544,-31.02189116639181,-22.519851604310816,-25.51907693357043,-5.942671416113882,21.698938856754637,-21.430039150862854,49.01735825781299
0.10400000000000001,-45.07403591136489,-36.0214897841243,-25.143990112848456,-37.36735544672365,-13.045392757550758,19.30434405827657,-19.56247697542051,48.00735779890152
0.108,-49.512264027274824,-40.41346230912717,-27.988920410679498,-47.61085634561948,-20.413514230406975,16.083617076621977,-17.813058897082925,45.34101514503425
0.112,-53.01465121777744,-44.052498780439464,-31.026536944470706,-55.6107722678162,-27.056316005886828,12.756961624985252,-16.97566028849789,41.38549005530433
0.116,-55.539383762126064,-46.6799686422907,-33.869846369356395,-60.964249031830974,-31.70992906322391,10.231228446645787,-17.470336114879217,36.99690317114545
0.12,-56.76995480980749,-47.81888551555937,-35.734349873954244,-63.30587507975679,-33.202504490330995,9.163250182748982,-19.01254754091238,33.15053627974254
0.124,-56.09321978386636,-46.86052065937554,-35.6886282074847,-62.17860283223763,-30.850182422520646,9.683997540355222,-20.70142883108906,30.574652282745717
0.128,-52.86121581429249,-43.33432074820732,-33.08177746331023,-57.11726649445882,-24.722072388311716,11.428710045965374,-21.479238763981726,29.545523555740203
0.132,-46.824859041884054,-37.23222311125318,-27.940779201938852,-47.95743822787702,-15.672718772946439,13.804108431662655,-20.70870523697056,29.88678985636733
0.136,-38.479147480250404,-29.19531634599133,-21.1068000944297,-35.207897338410504,-5.122088112841595,16.309931708803504,-18.532017601217433,31.12103801097038
0.14,-29.077069425807338,-20.42235354162989,-13.971846372216135,-20.234934624386057,5.344767695303375,18.738322549017653,-15.790437404602585,32.666703518389
0.14400000000000002,-20.251450099727037,-12.313310943929622,-7.947827285686117,-5.100322051803971,14.39078398452068,21.118726722641327,-13.549107903675122,33.97405148753779
0.148,-13.412402975264229,-6.003556197588125,-3.9183958531743315,7.958154467369695,21.218770797878335,23.522267043505337,-12.517119602361333,34.618543605449815
0.152,-9.24122472086384,-2.020171756370843,-1.969769703659665,17.191689808298918,25.65395265922922,25.88844922938631,-12.705521482672964,34.39404835151788
