index,true_label,predicted_label,channel,mean,median,variance,std,skewness,kurtosis,zcr,energy,ptp,psd_delta,psd_theta,psd_alpha,psd_beta,total_power,rel_alpha,ratio_theta_alpha,ratio_beta_alpha,spectral_edge,sample_entropy,perm_entropy,higuchi_fd,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,lempel_ziv,phase_locking_value,alpha_peak_freq,ind_alpha_power,wavelet_complexity,signal_coherence,dyn_conn_variance,psd_gamma_low,psd_gamma_high,dfa,energy_ratio,microstate_var,label,session
252,p_af_s,o_sq_s,PO4,-0.6055841119330074,0.4931045367227114,225.56730696390449,15.018898327237736,-0.6071109363200138,1.639841174629206,0.0705128205128205,225.9340390805301,123.73320089763456,11.049254032235789,2.832557233559293,13.292090970311232,1.3929366709777051,122.71921498978814,0.1083130377864404,0.2131009515271899,0.1047943979686056,21.484375,2.709309296597876,0.651884526254299,1.2376835750963504,225.56730696390449,0.2241765550792872,2.042842478398896,4.0357990634653325,93,0.371249670415792,11.23046875,21.3254195386214,7.335699475033425,0.3275302307847313,0.0175619671840014,0.0391185429563878,7.110891545297582e-05,0.9180332798796528,1.6376191150304462,0.2034791045625809,p_af_s,p_af_s
334,o_sq_s,p_af_s,TP8,-0.4227350153143043,0.8218985672086774,351.9921616408973,18.761454145158822,-0.704182703650757,8.303858223284038,0.0625,352.17086653407006,231.8855252328957,8.538950789650148,3.2729515875455,5.385249619239896,1.523259726489211,87.66833227289783,0.06142753580023,0.6077622801090254,0.2828577752546617,22.4609375,2.931804453647594,0.7005836736672558,1.3379564560585684,351.9921616408973,0.1905399578719503,2.6514394859306263,4.228114296074077,81,0.3164942742109963,11.71875,6.253984845174414,7.062162083027803,0.3214265707112599,0.0061310524862426,0.0560154344106297,7.43982201411861e-05,1.1029248891009145,0.7337413881598075,0.3222409342007253,o_sq_s,o_sq_s
346,p_af_s,o_sq_s,O2,-0.2009092194272578,0.0716363213077499,769.9620330292573,27.7481897252642,-0.3362752610022479,11.01812234868133,0.0833333333333333,770.0023975437083,378.5530978881404,6.436298148724696,1.9134789494663973,12.865568107677888,1.183036179782404,99.7197339108345,0.1290172727414393,0.1487286790176389,0.0919536681070767,18.5546875,3.3231706029425294,0.6668136872014466,1.2888956184865938,769.9620330292573,0.1800885257546746,2.9676058277495057,3.237164021384184,100,0.6018375504870292,11.23046875,24.88292290385876,6.945876440870177,0.407775445237011,0.0085325719709298,0.07222997396985,0.0001722028996436,1.0750556882773552,0.9056405406737448,0.1804450886595906,p_af_s,p_af_s
347,p_af_s,o_sq_s,PO3,-0.0648080374181504,0.664861419853878,357.90175382758343,18.91829151449949,-0.3999780357949435,8.051217267992186,0.0829326923076923,357.9059539092973,244.9616760270751,8.162522161042585,2.6593370999963764,10.82978318504043,1.3341530174559708,102.45880193748243,0.105698905123334,0.2455577415132201,0.1231929572975093,19.53125,2.940129259049541,0.6858515960919686,1.314802208921401,357.90175382758343,0.2005335595196046,2.6231281668703472,3.831883291777221,100,0.2895680937002284,11.23046875,13.273151374207949,7.0874759563008505,0.332431578471681,0.0057905405303813,0.0465853928945632,7.997342337647446e-05,1.0428914881565994,0.8388052558249203,0.2557069179765224,p_af_s,p_af_s
431,o_sq_s,p_af_s,Fz,0.1318980396539016,-0.5915730313201379,199.34546770018773,14.118975447963203,0.7926662727938096,3.0955096670641264,0.0617038216560509,199.3628647930523,107.56322450192192,11.657215814511952,3.6863884167783234,6.398367848311216,1.4587981626883524,101.56903943228436,0.0629952580439335,0.5761451207828427,0.2279953571399286,20.5078125,2.6475196690970004,0.6675698430461482,1.2574794181741409,199.34546770018773,0.2086360850426633,2.25551035270194,4.043899027344327,86,0.4135822087846627,10.7421875,9.512141927560393,7.357320709042966,0.339763467386002,0.0088848155193132,0.041476058951048,4.945621027481141e-05,1.0251421847347737,2.374403964656858,0.2455309970368362,o_sq_s,o_sq_s
