Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
26938.5708009,27514.99,15825.94,13274.53,15070.01,16451.5,39548.93,25636.72,52355.63
26938.5748009,27480.51,15749.55,13286.78,15085.32,16393.66,39557.08,25641.35,52371.56
26938.578800900003,27472.5,15717.17,13327.65,15104.39,16387.37,39549.07,25648.88,52365.12
26938.5828009,27498.87,15779.59,13326.84,15097.14,16439.96,39529.95,25635.48,52334.7
26938.5868009,27525.09,15846.78,13286.64,15079.4,16474.39,39535.72,25617.55,52328.02
26938.5908009,27513.79,15823.75,13259.51,15078.02,16444.4,39553.79,25616.27,52346.76
26938.594800900002,27484.04,15748.79,13276.86,15091.99,16394.43,39559.99,25631.72,52365.74
26938.5988009,27477.7,15715.51,13314.44,15107.2,16386.94,39547.97,25642.78,52359.02
26938.6028009,27504.73,15776.68,13319.21,15097.86,16445.59,39530.14,25636.72,52335.41
26938.6068009,27529.91,15842.96,13282.49,15079.26,16482.98,39530.43,25627.28,52329.78
26938.6108009,27515.61,15826.61,13261.08,15075.78,16455.7,39545.68,25637.44,52351.1
26938.614800900003,27481.37,15752.37,13280.58,15089.32,16405.82,39554.79,25653.84,52364.74
26938.6188009,27472.98,15719.51,13325.65,15105.77,16400.96,39551.64,25659.04,52359.44
26938.6228009,27504.97,15784.55,13333.13,15098.43,16459.75,39532.38,25648.26,52332.36
26938.6268009,27527.96,15852.69,13290.93,15075.49,16491.22,39529.28,25632.43,52318.15
26938.630800900002,27516.27,15835.0,13262.85,15069.44,16458.51,39543.44,25632.86,52334.98
26938.6348009,27483.37,15761.95,13285.64,15084.89,16411.45,39551.88,25646.83,52357.25
26938.6388009,27473.93,15726.71,13331.84,15100.29,16405.49,39542.06,25660.66,52354.01
26938.6428009,27505.69,15788.89,13338.71,15092.47,16458.99,39525.23,25652.94,52326.3
26938.6468009,27527.05,15851.64,13293.84,15068.29,16490.32,39523.89,25631.81,52316.62
26938.6508009,27515.37,15832.81,13267.47,15066.48,16460.28,39540.53,25629.95,52333.36
26938.6548009,27491.76,15766.43,13286.21,15089.18,16412.31,39552.26,25640.06,52353.44
26938.6588009,27481.85,15733.24,13327.17,15108.54,16406.59,39547.11,25652.7,52351.62
26938.662800899998,27508.41,15795.47,13332.03,15102.67,16463.42,39533.29,25644.64,52326.35
26938.6668009,27535.82,15864.33,13293.41,15085.08,16496.9,39534.05,25627.71,52322.16
26938.6708009,27525.0,15842.58,13266.61,15081.17,16459.75,39548.93,25626.47,52343.23
26938.6748009,27497.15,15771.01,13285.35,15095.9,16408.83,39555.94,25640.92,52362.21
26938.6788009,27482.66,15732.77,13323.21,15107.92,16399.34,39548.31,25651.36,52358.82
26938.6828009,27509.26,15791.56,13325.03,15097.43,16452.93,39528.57,25643.83,52330.07
26938.6868009,27531.44,15854.5,13280.97,15074.68,16488.12,39531.24,25630.76,52320.3
26938.6908009,27519.13,15832.71,13254.12,15070.34,16457.99,39548.59,25627.43,52337.27
26938.6948009,27489.62,15759.42,13275.43,15087.37,16406.92,39560.37,25648.64,52362.02
26938.6987009,27480.46,15725.04,13318.59,15102.82,16400.96,39548.5,25653.17,52355.01
26938.7027009,27512.51,15788.37,13325.17,15091.52,16457.13,39526.42,25644.21,52325.45
26938.706700900002,27535.73,15855.41,13287.36,15071.01,16492.46,39528.33,25634.39,52317.29
26938.7107009,27521.04,15833.43,13258.65,15068.25,16458.7,39544.83,25629.33,52333.65
26938.7147009,27486.18,15758.71,13281.25,15085.17,16412.4,39554.93,25641.49,52357.78
26938.7187009,27479.56,15727.57,13328.84,15104.58,16408.49,39543.82,25660.95,52355.2
26938.7227009,27512.17,15790.08,13337.47,15097.52,16461.9,39526.18,25651.51,52325.16
26938.7267009,27534.3,15857.03,13298.89,15077.31,16499.81,39528.42,25630.05,52320.44
26938.7307009,27520.47,15835.91,13270.9,15074.78,16467.24,39545.92,25629.67,52338.18
26938.7347009,27493.0,15765.81,13292.22,15094.95,16416.6,39557.27,25646.02,52362.59
26938.7387009,27481.85,15729.86,13335.28,15111.97,16406.87,39547.26,25652.46,52352.24
26938.742700900002,27510.5,15789.18,13338.9,15100.96,16459.13,39531.52,25638.87,52324.44
26938.7467009,27534.2,15855.46,13299.9,15080.26,16495.37,39532.14,25626.61,52320.87
26938.7507009,27523.81,15835.81,13271.24,15077.21,16464.14,39545.92,25627.66,52335.79
26938.7547009,27497.91,15765.34,13289.79,15097.43,16413.88,39556.79,25642.87,52354.15
26938.7587009,27484.47,15730.19,13330.03,15115.41,16406.44,39549.36,25652.79,52352.43
