channel,mean,median,variance,std,skewness,kurtosis,zcr,energy,ptp,psd_delta,psd_theta,psd_alpha,psd_beta,total_power,rel_alpha,ratio_theta_alpha,ratio_beta_alpha,spectral_edge,sample_entropy,perm_entropy,higuchi_fd,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,lempel_ziv,phase_locking_value,alpha_peak_freq,ind_alpha_power,wavelet_complexity,signal_coherence,dyn_conn_variance,psd_gamma_low,psd_gamma_high,dfa,energy_ratio,microstate_var,label,session
O1,-0.471742507,-0.016471979,49.74643135,7.053115011,-0.156211525,0.406722251,0.085263578,49.96897235,53.27242186,3.275738029,1.015412285,1.454286398,0.539902951,29.42426194,0.049424737,0.6982203,0.371249399,25.390625,1.953469365,0.712755932,1.375706856,49.74643135,0.256065261,2.116642864,4.174507919,186,0.29205933,11.71875,2.043566011,8.523049333,0.341655503,0.011244987,0.053109915,4.49E-06,0.860540775,1.601328973,0.260127688,m_et_s,m_et_s
O1,-0.279051663,0.384519494,69.9897625,8.365988435,-0.95586866,4.5282557,0.095646965,70.06763233,89.17048489,2.819883966,1.184170747,4.143547817,0.687604619,42.14740929,0.098310854,0.285786674,0.165945863,26.3671875,2.124174491,0.715823059,1.362709787,69.9897625,0.265320472,2.016945125,4.30064029,198,0.380887279,11.71875,3.884083698,8.448205545,0.291545696,0.012709268,0.061645147,1.46E-05,0.851286307,0.885279412,0.209660353,m_et_s,m_et_s
O1,-1.403885276,-0.432090195,90.56570435,9.516601513,-1.673067626,6.730544936,0.090055911,92.53659822,103.1169674,3.288974152,1.018411316,1.923938764,0.804696494,36.12085966,0.053263925,0.529336658,0.418254733,27.34375,2.253037801,0.727410905,1.428630315,90.56570435,0.243020032,2.295507006,4.207021626,196,0.326855457,11.23046875,2.896034837,8.450305643,0.301613432,0.013484066,0.093143812,8.90E-06,0.923113259,1.245176718,0.26448119,m_et_s,m_et_s
O1,1.500871232,0.504861787,93.6490368,9.677243244,1.905666812,7.966744649,0.09755609,95.90165126,109.2294056,2.799495857,1.168555261,1.107473566,0.622457663,28.70684081,0.038578734,1.055154089,0.562051937,28.3203125,2.269777072,0.729803303,1.44481715,93.6490368,0.232705658,2.452748231,4.345551822,196,0.264465483,11.71875,2.574139391,8.374627229,0.250036277,0.014002936,0.103710419,1.62E-05,0.947574193,0.912019314,0.255061274,m_et_s,m_et_s
O1,0.078147052,0.05680703,62.06371179,7.878052538,-0.18584317,0.428496671,0.080271565,62.06981875,60.75652624,3.79696067,0.956582661,4.641014504,0.531086779,43.34083269,0.107081803,0.206114991,0.114433337,23.4375,2.064080733,0.697705961,1.307942806,62.06371179,0.261210251,1.913315232,4.023448102,173,0.410772325,11.23046875,5.776878137,8.54189523,0.313284792,0.008224273,0.052330988,1.39E-05,0.830749964,0.95285717,0.201182054,n_3_s,n_3_s
O1,0.482845172,0.598632638,65.62674699,8.101033699,-0.042672134,0.524990997,0.087060703,65.85988645,64.3405187,4.029119126,0.979607081,4.059656715,0.757207639,45.87415006,0.088495519,0.241302935,0.186520115,25.390625,2.091991671,0.711038867,1.340250001,65.62674699,0.276279376,1.89694792,4.153514108,184,0.431709449,11.71875,6.849384181,8.542724831,0.322031744,0.012342092,0.071135215,9.06E-06,0.783588372,1.426213882,0.202310752,n_3_s,n_3_s
O1,-0.552324872,-0.21741516,82.21370523,9.067177358,-0.6932981,2.324739179,0.085063898,82.518768,87.27402701,3.918618695,1.419835175,5.722602149,0.785258171,54.46025247,0.105078509,0.248110062,0.137220473,26.3671875,2.204661009,0.705704631,1.356765528,82.21370523,0.269195014,1.980483896,4.22598998,180,0.397810504,11.23046875,5.72884324,8.494934935,0.338540029,0.008687527,0.080490335,1.74E-05,0.83481153,1.661240595,0.204335127,n_3_s,n_3_s
O1,0.080068802,-0.172527373,107.7650012,10.3809923,0.527591799,7.630059757,0.096645367,107.7714122,125.7171634,3.324539142,1.404022536,3.152087145,0.985354253,45.93443271,0.068621445,0.445426307,0.312603747,27.34375,2.339976471,0.726876776,1.41255607,107.7650012,0.237198152,2.306177483,4.361140461,195,0.337311964,11.71875,2.831725509,8.378561432,0.286954498,0.010098131,0.092862459,2.20E-05,0.924943319,0.94114252,0.255213879,n_3_s,n_3_s
O1,0.468602529,0.295059879,61.90728308,7.868118141,0.036990651,0.243212273,0.087659744,62.12687141,66.14699177,4.033682505,1.328390215,2.949851927,0.669425672,41.26367818,0.071487857,0.450324372,0.226935347,24.4140625,2.062818916,0.703367013,1.352635327,61.90728308,0.270770618,1.941872367,4.167423083,182,0.36518875,11.71875,5.738976172,8.555110703,0.286452752,0.007572945,0.065453795,6.99E-06,0.846130387,0.88362888,0.218338381,p_af_s,p_af_s
O1,0.24606585,0.168856491,59.89891018,7.739438622,-0.0462494,0.281040796,0.085463259,59.95945858,64.66015775,2.795114311,1.048923486,3.098240162,0.721462091,37.96031517,0.081617872,0.338554609,0.2328619,27.34375,2.046329155,0.706118074,1.348788274,59.89891018,0.278747386,1.881578862,4.337270297,178,0.387135068,11.71875,6.954781847,8.493586576,0.344371672,0.006300083,0.046191778,2.34E-05,0.829070302,0.998335523,0.229325395,p_af_s,p_af_s
